tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.25000000000000006,0.7000000000000002,0.4865566037735849,0.5244410380721094,0.6493228464573623,0.5220747154669486,2063,4240,1262
0.1,0.8000000000000003,0.45825471698113207,0.5269082814455035,0.7211688722670081,0.523227335170809,1943,4240,1262
0.15000000000000002,0.8000000000000003,0.4483490566037736,0.5464148327708246,0.7267996671050789,0.5429968112300368,1901,4240,1262
0.20000000000000004,0.8000000000000003,0.44056603773584907,0.5659213840961458,0.7324304619431498,0.5627662872892648,1868,4240,1262
0.25000000000000006,0.8000000000000003,0.43231132075471695,0.5854279354214671,0.7380612567812208,0.5825357633484928,1833,4240,1262
0.1,0.9000000000000002,0.407311320754717,0.587895178794861,0.8099072825908663,0.583688383052353,1727,4240,1262
0.15000000000000002,0.9000000000000002,0.39952830188679245,0.6074017301201822,0.8155380774289372,0.603457859111581,1694,4240,1262
0.20000000000000004,0.9000000000000002,0.3936320754716981,0.6269082814455034,0.8211688722670081,0.6232273351708089,1669,4240,1262
0.25000000000000006,0.9000000000000002,0.38797169811320753,0.6464148327708246,0.8267996671050789,0.6429968112300368,1645,4240,1262
0.1,1.0000000000000002,0.36627358490566037,0.6488820761442186,0.8986456929147245,0.6441494309338971,1553,4240,1262
0.15000000000000002,1.0000000000000002,0.3599056603773585,0.6683886274695398,0.9042764877527955,0.6639189069931251,1526,4240,1262
0.20000000000000004,1.0000000000000002,0.3554245283018868,0.6878951787948611,0.9099072825908663,0.683688383052353,1507,4240,1262
0.25000000000000006,1.0000000000000002,0.34929245283018867,0.7074017301201823,0.9155380774289372,0.703457859111581,1481,4240,1262
0.1,1.1000000000000003,0.3306603773584906,0.7098689734935761,0.9873841032385828,0.7046104788154411,1402,4240,1262
0.15000000000000002,1.1000000000000003,0.3266509433962264,0.7293755248188974,0.9930148980766538,0.7243799548746692,1385,4240,1262
0.20000000000000004,1.1000000000000003,0.3214622641509434,0.7488820761442186,0.9986456929147246,0.7441494309338972,1363,4240,1262
0.25000000000000006,1.1000000000000003,0.314622641509434,0.7683886274695398,1.0042764877527954,0.7639189069931251,1334,4240,1262
