tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.3500000000000001,2.8000000000000007,0.10754716981132076,1.8567142821848397,2.522455111760647,1.8776439108201508,456,4240,1262
0.20000000000000004,2.900000000000001,0.10731132075471699,1.8604606375098232,2.5941342047974474,1.883525942536493,455,4240,1262
0.7000000000000002,2.600000000000001,0.10636792452830189,1.868472300469876,2.3847611070796857,1.884703441044199,451,4240,1262
0.40000000000000013,2.8000000000000007,0.1054245283018868,1.8759650111198427,2.5281192931532863,1.8964675044768824,447,4240,1262
0.1,3.000000000000001,0.10518867924528302,1.8834577217698103,2.6714774792268883,1.9082315679095667,446,4240,1262
0.4500000000000001,2.8000000000000007,0.10400943396226416,1.8952157400548462,2.5337834745459267,1.9152910981336144,441,4240,1262
0.6500000000000001,2.700000000000001,0.10377358490566038,1.910720113664866,2.467768562901766,1.928232660074004,440,4240,1262
0.5000000000000001,2.8000000000000007,0.10330188679245284,1.9144664689898496,2.539447655938566,1.9341146917903458,438,4240,1262
0.3500000000000001,2.900000000000001,0.10235849056603774,1.9182128243148333,2.611126748975367,1.9399967235066882,434,4240,1262
0.20000000000000004,3.000000000000001,0.1018867924528302,1.9219591796398166,2.6828058420121677,1.9458787552230299,432,4240,1262
0.5500000000000002,2.8000000000000007,0.10117924528301887,1.9337171979248526,2.5451118373312065,1.9529382854470776,429,4240,1262
0.25000000000000006,3.000000000000001,0.09976415094339623,1.94120990857482,2.688470023404808,1.9647023488797613,423,4240,1262
0.30000000000000004,3.000000000000001,0.09905660377358491,1.9604606375098235,2.694134204797448,1.9835259425364933,420,4240,1262
0.5000000000000001,2.900000000000001,0.09787735849056604,1.9759650111198432,2.628119293153287,1.9964675044768831,415,4240,1262
0.3500000000000001,3.000000000000001,0.09716981132075472,1.9797113664448267,2.6997983861900874,2.0023495361932246,412,4240,1262
0.7000000000000002,2.8000000000000007,0.09693396226415095,1.9914693847298626,2.562104381509126,2.0094090664172723,411,4240,1262
0.5500000000000002,2.900000000000001,0.09622641509433963,1.9952157400548463,2.6337834745459268,2.015291098133614,408,4240,1262
0.7500000000000002,2.8000000000000007,0.09575471698113208,2.010720113664866,2.5677685629017657,2.028232660074004,406,4240,1262
0.6000000000000002,2.900000000000001,0.09504716981132076,2.0144664689898497,2.6394476559385662,2.034114691790346,403,4240,1262
0.4500000000000001,3.000000000000001,0.09481132075471699,2.0182128243148334,2.711126748975367,2.0399967235066883,402,4240,1262
0.8000000000000003,2.8000000000000007,0.09433962264150944,2.0299708425998695,2.5734327442944056,2.047056253730736,400,4240,1262
0.6500000000000001,2.900000000000001,0.0936320754716981,2.0337171979248527,2.645111837331207,2.052938285447078,397,4240,1262
0.5000000000000001,3.000000000000001,0.09292452830188679,2.0374635532498364,2.716790930368007,2.0588203171634194,394,4240,1262
0.7000000000000002,2.900000000000001,0.09221698113207547,2.052967926859856,2.650776018723846,2.0717618791038093,391,4240,1262
0.5500000000000002,3.000000000000001,0.0910377358490566,2.0567142821848394,2.722455111760647,2.0776439108201514,386,4240,1262
0.6000000000000002,3.000000000000001,0.08962264150943396,2.0759650111198433,2.728119293153287,2.096467504476883,380,4240,1262
0.6500000000000001,3.000000000000001,0.08915094339622641,2.0952157400548463,2.7337834745459264,2.1152910981336146,378,4240,1262
